32.939879	35.103023
32.940229	35.109323
32.939093	35.108795
32.938736	35.102362
32.937670	35.103089
32.938035	35.109653
32.936900	35.109124
32.936528	35.102428
32.938038	35.103078
32.938401	35.109598
32.939459	35.108740
32.939104	35.102351
32.937302	35.103099
32.937669	35.109708
32.938728	35.108849
32.938368	35.102373
32.939511	35.103034
32.939863	35.109378
32.937265	35.109069
32.936896	35.102417
32.935830	35.103143
32.936207	35.109927
32.936534	35.109179
